id,person_id,organization_id,start_date,end_date,sources
usti-nad-labem:membership:patricie-junkova:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:patricie-junkova,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2024-03-18,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:patricie-sejnohova:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:patricie-sejnohova,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,2023-12-18,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:pavel-peterka:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:pavel-peterka,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:pavel-tosovsky:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:pavel-tosovsky,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:petr-krause:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:petr-krause,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:petr-krivan:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:petr-krivan,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:petr-nedvedicky:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:petr-nedvedicky,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:radek-weber:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:radek-weber,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2024-12-02,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:radim-bzura:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:radim-bzura,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2024-10-02,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:richard-loskot:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:richard-loskot,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:tomas-kirbs:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:tomas-kirbs,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:tomas-vlach:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:tomas-vlach,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:vera-nechybova:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:vera-nechybova,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:yveta-tomkova:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:yveta-tomkova,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
usti-nad-labem:membership:zdenek-grus:zastupitelstvo-mesta-usti-nad-labem,usti-nad-labem:person:zdenek-grus,usti-nad-labem:org:zastupitelstvo-mesta-usti-nad-labem,2022-10-24,,"[{""url"": ""https://www.usti.cz/cz/uredni-portal/sprava-mesta/mesto-jeho-organy/zastupitelstvo-mesta/zapisy-z-jednani-zm.html"", ""note"": ""start/end derived from first/last recorded vote""}]"
