id,person_id,organization_id,start_date,end_date,sources
plzen:membership:jiri-novak:zastupitelstvo-mesta-plzne,plzen:person:jiri-novak,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:jiri-rezek:zastupitelstvo-mesta-plzne,plzen:person:jiri-rezek,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:jiri-sladek:zastupitelstvo-mesta-plzne,plzen:person:jiri-sladek,plzen:org:zastupitelstvo-mesta-plzne,2022-12-12,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:jiri-sramek:zastupitelstvo-mesta-plzne,plzen:person:jiri-sramek,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:jiri-uhlik:zastupitelstvo-mesta-plzne,plzen:person:jiri-uhlik,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:jiri-winkelhofer:zastupitelstvo-mesta-plzne,plzen:person:jiri-winkelhofer,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,2024-06-20,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:kristyna-nachtmann-svedova:zastupitelstvo-mesta-plzne,plzen:person:kristyna-nachtmann-svedova,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:libuse-hubackova:zastupitelstvo-mesta-plzne,plzen:person:libuse-hubackova,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:lucie-kantorova:zastupitelstvo-mesta-plzne,plzen:person:lucie-kantorova,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:lukas-hegner:zastupitelstvo-mesta-plzne,plzen:person:lukas-hegner,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:lumir-aschenbrenner:zastupitelstvo-mesta-plzne,plzen:person:lumir-aschenbrenner,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:martin-baxa:zastupitelstvo-mesta-plzne,plzen:person:martin-baxa,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:martin-dittrich:zastupitelstvo-mesta-plzne,plzen:person:martin-dittrich,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:martin-slozil:zastupitelstvo-mesta-plzne,plzen:person:martin-slozil,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:michal-hausner:zastupitelstvo-mesta-plzne,plzen:person:michal-hausner,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:michal-vozobule:zastupitelstvo-mesta-plzne,plzen:person:michal-vozobule,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:milan-chaloupka:zastupitelstvo-mesta-plzne,plzen:person:milan-chaloupka,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:nikola-simlova:zastupitelstvo-mesta-plzne,plzen:person:nikola-simlova,plzen:org:zastupitelstvo-mesta-plzne,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:pavel-bosak:zastupitelstvo-mesta-plzne,plzen:person:pavel-bosak,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:pavel-sindelar:zastupitelstvo-mesta-plzne,plzen:person:pavel-sindelar,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:petr-fiser:zastupitelstvo-mesta-plzne,plzen:person:petr-fiser,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:petr-nahlik:zastupitelstvo-mesta-plzne,plzen:person:petr-nahlik,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:petr-pinkas:zastupitelstvo-mesta-plzne,plzen:person:petr-pinkas,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:petr-suchy:zastupitelstvo-mesta-plzne,plzen:person:petr-suchy,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:radoslav-skarda:zastupitelstvo-mesta-plzne,plzen:person:radoslav-skarda,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:roman-zarzycky:zastupitelstvo-mesta-plzne,plzen:person:roman-zarzycky,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:stanislava-cerna:zastupitelstvo-mesta-plzne,plzen:person:stanislava-cerna,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,2022-11-24,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:stepan-krnoul:zastupitelstvo-mesta-plzne,plzen:person:stepan-krnoul,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:svetlana-budkova:zastupitelstvo-mesta-plzne,plzen:person:svetlana-budkova,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:tomas-kotora:zastupitelstvo-mesta-plzne,plzen:person:tomas-kotora,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:tomas-moravek:zastupitelstvo-mesta-plzne,plzen:person:tomas-moravek,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:tomas-soukup:zastupitelstvo-mesta-plzne,plzen:person:tomas-soukup,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:vaclav-chaloupek:zastupitelstvo-mesta-plzne,plzen:person:vaclav-chaloupek,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,2022-10-18,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:vaclav-cinadr:zastupitelstvo-mesta-plzne,plzen:person:vaclav-cinadr,plzen:org:zastupitelstvo-mesta-plzne,2022-11-24,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:veronika-jilichova-nova:zastupitelstvo-mesta-plzne,plzen:person:veronika-jilichova-nova,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:vladimir-krakora:zastupitelstvo-mesta-plzne,plzen:person:vladimir-krakora,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:vlastimil-gola:zastupitelstvo-mesta-plzne,plzen:person:vlastimil-gola,plzen:org:zastupitelstvo-mesta-plzne,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""start/end derived from first/last recorded vote""}]"
plzen:membership:group:ales-tolar:stan:2022-10-18,plzen:person:ales-tolar,plzen:org:group:stan,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:daniel-kus:ceska-piratska-strana:2022-10-18,plzen:person:daniel-kus,plzen:org:group:ceska-piratska-strana,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:david-prochazka:ano-2011-a-nezavisli:2022-10-18,plzen:person:david-prochazka,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:david-slouf:ods:2024-09-19,plzen:person:david-slouf,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:david-slouf:ods-kdu-csl-top-09:2022-10-18,plzen:person:david-slouf,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:eliska-bartakova:ano-2011-a-nezavisli:2022-10-18,plzen:person:eliska-bartakova,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:helena-rezabova:ods:2024-09-19,plzen:person:helena-rezabova,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:helena-rezabova:ods-kdu-csl-top-09:2022-10-18,plzen:person:helena-rezabova,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jan-kakes:ano-2011-a-nezavisli:2022-10-18,plzen:person:jan-kakes,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jan-kalian:ods:2024-09-19,plzen:person:jan-kalian,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jan-kalian:ods-kdu-csl-top-09:2022-10-18,plzen:person:jan-kalian,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jan-kurka:spd:2024-09-19,plzen:person:jan-kurka,plzen:org:group:spd,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jan-kurka:svoboda-a-prima-demokracie:2022-10-18,plzen:person:jan-kurka,plzen:org:group:svoboda-a-prima-demokracie,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jaroslav-kubalik:spd:2024-09-19,plzen:person:jaroslav-kubalik,plzen:org:group:spd,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jaroslav-kubalik:svoboda-a-prima-demokracie:2022-10-18,plzen:person:jaroslav-kubalik,plzen:org:group:svoboda-a-prima-demokracie,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jindrich-blazek:ano-2011-a-nezavisli:2022-10-18,plzen:person:jindrich-blazek,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-klecka:pro-plzen:2022-10-18,plzen:person:jiri-klecka,plzen:org:group:pro-plzen,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-lodr:kdu-csl:2024-09-19,plzen:person:jiri-lodr,plzen:org:group:kdu-csl,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-lodr:ods-kdu-csl-top-09:2022-10-18,plzen:person:jiri-lodr,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-novak:ano-2011-a-nezavisli:2022-10-18,plzen:person:jiri-novak,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-rezek:ceska-piratska-strana:2022-10-18,plzen:person:jiri-rezek,plzen:org:group:ceska-piratska-strana,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-sladek:ano-2011-a-nezavisli:2022-12-12,plzen:person:jiri-sladek,plzen:org:group:ano-2011-a-nezavisli,2022-12-12,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-sramek:ano-2011-a-nezavisli:2022-10-18,plzen:person:jiri-sramek,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-uhlik:pro-plzen:2022-10-18,plzen:person:jiri-uhlik,plzen:org:group:pro-plzen,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:jiri-winkelhofer:pro-plzen:2022-10-18,plzen:person:jiri-winkelhofer,plzen:org:group:pro-plzen,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:kristyna-nachtmann-svedova:ods:2024-09-19,plzen:person:kristyna-nachtmann-svedova,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:kristyna-nachtmann-svedova:ods-kdu-csl-top-09:2022-10-18,plzen:person:kristyna-nachtmann-svedova,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:libuse-hubackova:kdu-csl:2024-09-19,plzen:person:libuse-hubackova,plzen:org:group:kdu-csl,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:libuse-hubackova:ods-kdu-csl-top-09:2022-10-18,plzen:person:libuse-hubackova,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:lucie-kantorova:ano-2011-a-nezavisli:2022-10-18,plzen:person:lucie-kantorova,plzen:org:group:ano-2011-a-nezavisli,2022-10-18,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:lukas-hegner:ods:2024-09-19,plzen:person:lukas-hegner,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:lukas-hegner:ods-kdu-csl-top-09:2022-10-18,plzen:person:lukas-hegner,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:lumir-aschenbrenner:ods:2024-09-19,plzen:person:lumir-aschenbrenner,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:lumir-aschenbrenner:ods-kdu-csl-top-09:2022-10-18,plzen:person:lumir-aschenbrenner,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:martin-baxa:ods:2024-09-19,plzen:person:martin-baxa,plzen:org:group:ods,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:martin-baxa:ods-kdu-csl-top-09:2022-10-18,plzen:person:martin-baxa,plzen:org:group:ods-kdu-csl-top-09,2022-10-18,2024-09-19,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
plzen:membership:group:martin-dittrich:spd:2024-09-19,plzen:person:martin-dittrich,plzen:org:group:spd,2024-09-19,,"[{""url"": ""https://usneseni.plzen.eu/"", ""note"": ""Derived from the mode klub value across each meeting's vote events for this person (see build_meeting_klub_history). start/end mark the first/last meeting observed under this klub; an open end_date means still in this klub as of the last processed meeting, not independently reconfirmed today.""}]"
