vote_event_id,voter_id,voter_type,option
most-rada:vote-event:4,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:4,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:4,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:4,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:4,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:5,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:5,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:5,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:5,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:5,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:5,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:5,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:5,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:5,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:6,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:6,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:6,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:6,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:6,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:6,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:6,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:6,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:6,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:7,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:7,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:7,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:7,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:7,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:7,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:7,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:7,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:7,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:8,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:8,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:8,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:8,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:8,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:8,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:8,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:8,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:8,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:9,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:9,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:9,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:9,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:9,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:9,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:9,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:9,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:9,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:10,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:10,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:10,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:10,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:10,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:10,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:10,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:10,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:10,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:11,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:11,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:11,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:11,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:11,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:11,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:11,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:11,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:11,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:12,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:12,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:12,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:12,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:12,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:12,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:12,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:12,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:12,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:13,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:13,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:13,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:13,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:13,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:13,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:13,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:13,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:13,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:14,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:14,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:14,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:14,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:14,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:14,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:14,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:14,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:14,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:15,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:15,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:15,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:15,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:15,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:15,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:15,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:15,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:15,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:16,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:16,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:16,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:16,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:16,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:16,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:16,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:16,most-rada:person:vlastimil-vozka,person,absent
most-rada:vote-event:16,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:17,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:17,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:17,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:17,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:17,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:17,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:17,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:17,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:17,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:18,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:18,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:18,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:18,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:18,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:18,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:18,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:18,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:18,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:19,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:19,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:19,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:19,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:19,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:19,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:19,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:19,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:19,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:20,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:20,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:20,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:20,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:20,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:20,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:20,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:20,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:20,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:21,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:21,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:21,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:21,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:21,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:21,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:21,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:21,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:21,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:22,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:22,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:22,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:22,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:22,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:22,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:22,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:22,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:22,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:23,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:23,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:23,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:23,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:23,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:23,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:23,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:23,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:23,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:24,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:24,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:24,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:24,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:24,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:24,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:24,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:24,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:24,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:25,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:25,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:25,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:25,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:25,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:25,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:25,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:25,most-rada:person:vlastimil-vozka,person,abstain
most-rada:vote-event:25,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:26,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:26,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:26,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:26,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:26,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:26,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:26,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:26,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:26,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:27,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:27,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:27,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:27,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:27,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:27,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:27,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:27,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:27,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:28,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:28,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:28,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:28,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:28,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:28,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:28,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:28,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:28,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:29,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:29,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:29,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:29,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:29,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:29,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:29,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:29,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:29,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:30,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:30,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:30,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:30,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:30,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:30,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:30,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:30,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:30,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:31,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:31,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:31,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:31,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:31,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:31,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:31,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:31,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:31,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:32,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:32,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:32,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:32,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:32,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:32,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:32,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:32,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:32,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:33,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:33,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:33,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:33,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:33,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:33,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:33,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:33,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:33,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:34,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:34,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:34,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:34,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:34,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:34,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:34,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:34,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:34,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:35,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:35,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:35,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:35,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:35,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:35,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:35,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:35,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:35,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:36,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:36,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:36,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:36,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:36,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:36,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:36,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:36,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:36,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:37,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:37,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:37,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:37,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:37,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:37,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:37,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:37,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:37,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:38,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:38,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:38,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:38,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:38,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:38,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:38,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:38,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:38,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:39,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:39,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:39,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:39,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:39,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:39,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:39,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:39,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:39,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:40,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:40,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:40,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:40,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:40,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:40,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:40,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:40,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:40,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:41,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:41,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:41,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:41,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:41,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:41,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:41,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:41,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:41,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:42,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:42,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:42,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:42,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:42,most-rada:person:jan-paparega,person,absent
most-rada:vote-event:42,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:42,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:42,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:42,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:43,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:43,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:43,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:43,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:43,most-rada:person:jan-paparega,person,absent
most-rada:vote-event:43,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:43,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:43,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:43,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:44,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:44,most-rada:person:marek-hrvol,person,yes
most-rada:vote-event:44,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:44,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:44,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:44,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:44,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:44,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:44,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:45,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:45,most-rada:person:marek-hrvol,person,absent
most-rada:vote-event:45,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:45,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:45,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:45,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:45,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:45,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:45,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:46,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:46,most-rada:person:marek-hrvol,person,absent
most-rada:vote-event:46,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:46,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:46,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:46,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:46,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:46,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:46,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:47,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:47,most-rada:person:marek-hrvol,person,absent
most-rada:vote-event:47,most-rada:person:ivana-hvezdova,person,yes
most-rada:vote-event:47,most-rada:person:vladimir-kubik,person,yes
most-rada:vote-event:47,most-rada:person:jan-paparega,person,yes
most-rada:vote-event:47,most-rada:person:patricie-prokesova,person,yes
most-rada:vote-event:47,most-rada:person:marketa-stara,person,yes
most-rada:vote-event:47,most-rada:person:vlastimil-vozka,person,yes
most-rada:vote-event:47,most-rada:person:ondrej-malek,person,yes
most-rada:vote-event:48,most-rada:person:jana-falterova-zudova,person,yes
most-rada:vote-event:48,most-rada:person:marek-hrvol,person,yes
