vote_event_id,voter_id,voter_type,option
most:vote-event:131,most:person:jana-falterova-zudova,person,yes
most:vote-event:131,most:person:josef-fiala,person,yes
most:vote-event:131,most:person:petr-formanek,person,absent
most:vote-event:131,most:person:jarmila-fuchsova,person,yes
most:vote-event:131,most:person:pavel-gal,person,yes
most:vote-event:131,most:person:roman-houska,person,yes
most:vote-event:131,most:person:jaroslav-hrvol,person,yes
most:vote-event:131,most:person:marek-hrvol,person,yes
most:vote-event:131,most:person:ivana-hvezdova,person,yes
most:vote-event:131,most:person:pavla-choteborska,person,yes
most:vote-event:131,most:person:zbynek-jaks,person,yes
most:vote-event:131,most:person:jan-korba,person,yes
most:vote-event:131,most:person:vladimir-kubik,person,yes
most:vote-event:131,most:person:tiep-luu-danh,person,yes
most:vote-event:131,most:person:ondrej-malek,person,yes
most:vote-event:131,most:person:alois-maly,person,yes
most:vote-event:131,most:person:lubomira-mejstrikova,person,yes
most:vote-event:131,most:person:jiri-nedved,person,abstain
most:vote-event:131,most:person:jan-paparega,person,yes
most:vote-event:131,most:person:berenika-pestova,person,yes
most:vote-event:131,most:person:patricie-prokesova,person,yes
most:vote-event:131,most:person:milan-rybak,person,abstain
most:vote-event:131,most:person:jan-schiller,person,yes
most:vote-event:131,most:person:marketa-stara,person,yes
most:vote-event:131,most:person:martin-strakos,person,yes
most:vote-event:131,most:person:jana-skudrnova,person,yes
most:vote-event:131,most:person:olga-srutova,person,yes
most:vote-event:131,most:person:sasa-stembera,person,yes
most:vote-event:131,most:person:barbora-stempakova,person,yes
most:vote-event:131,most:person:jiri-turis,person,yes
most:vote-event:131,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:131,most:person:vlastimil-vozka,person,yes
most:vote-event:131,most:person:vaclav-zahradnicek,person,yes
most:vote-event:131,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:131,most:person:stanislav-woznica,person,yes
most:vote-event:131,most:person:roman-lensky,person,yes
most:vote-event:131,most:person:pavel-lisicky,person,abstain
most:vote-event:132,most:person:alexandr-agh,person,yes
most:vote-event:132,most:person:hana-aulicka-jirovcova,person,abstain
most:vote-event:132,most:person:lukas-bednarik,person,yes
most:vote-event:132,most:person:renata-cisarova,person,yes
most:vote-event:132,most:person:alena-dernerova,person,yes
most:vote-event:132,most:person:martin-domin,person,abstain
most:vote-event:132,most:person:daniel-drtik,person,yes
most:vote-event:132,most:person:daniel-dunovsky,person,yes
most:vote-event:132,most:person:jana-falterova-zudova,person,yes
most:vote-event:132,most:person:josef-fiala,person,yes
most:vote-event:132,most:person:petr-formanek,person,absent
most:vote-event:132,most:person:jarmila-fuchsova,person,yes
most:vote-event:132,most:person:pavel-gal,person,yes
most:vote-event:132,most:person:roman-houska,person,yes
most:vote-event:132,most:person:jaroslav-hrvol,person,yes
most:vote-event:132,most:person:marek-hrvol,person,yes
most:vote-event:132,most:person:ivana-hvezdova,person,yes
most:vote-event:132,most:person:pavla-choteborska,person,yes
most:vote-event:132,most:person:zbynek-jaks,person,yes
most:vote-event:132,most:person:jan-korba,person,yes
most:vote-event:132,most:person:vladimir-kubik,person,yes
most:vote-event:132,most:person:tiep-luu-danh,person,yes
most:vote-event:132,most:person:ondrej-malek,person,yes
most:vote-event:132,most:person:alois-maly,person,yes
most:vote-event:132,most:person:lubomira-mejstrikova,person,yes
most:vote-event:132,most:person:jiri-nedved,person,abstain
most:vote-event:132,most:person:jan-paparega,person,yes
most:vote-event:132,most:person:berenika-pestova,person,yes
most:vote-event:132,most:person:patricie-prokesova,person,yes
most:vote-event:132,most:person:milan-rybak,person,abstain
most:vote-event:132,most:person:jan-schiller,person,yes
most:vote-event:132,most:person:marketa-stara,person,yes
most:vote-event:132,most:person:martin-strakos,person,yes
most:vote-event:132,most:person:jana-skudrnova,person,yes
most:vote-event:132,most:person:olga-srutova,person,yes
most:vote-event:132,most:person:sasa-stembera,person,yes
most:vote-event:132,most:person:barbora-stempakova,person,yes
most:vote-event:132,most:person:jiri-turis,person,yes
most:vote-event:132,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:132,most:person:vlastimil-vozka,person,yes
most:vote-event:132,most:person:vaclav-zahradnicek,person,yes
most:vote-event:132,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:132,most:person:stanislav-woznica,person,yes
most:vote-event:132,most:person:roman-lensky,person,yes
most:vote-event:132,most:person:pavel-lisicky,person,abstain
most:vote-event:133,most:person:alexandr-agh,person,yes
most:vote-event:133,most:person:hana-aulicka-jirovcova,person,yes
most:vote-event:133,most:person:lukas-bednarik,person,yes
most:vote-event:133,most:person:renata-cisarova,person,yes
most:vote-event:133,most:person:alena-dernerova,person,yes
most:vote-event:133,most:person:martin-domin,person,yes
most:vote-event:133,most:person:daniel-drtik,person,yes
most:vote-event:133,most:person:daniel-dunovsky,person,yes
most:vote-event:133,most:person:jana-falterova-zudova,person,yes
most:vote-event:133,most:person:josef-fiala,person,yes
most:vote-event:133,most:person:petr-formanek,person,absent
most:vote-event:133,most:person:jarmila-fuchsova,person,yes
most:vote-event:133,most:person:pavel-gal,person,yes
most:vote-event:133,most:person:roman-houska,person,yes
most:vote-event:133,most:person:jaroslav-hrvol,person,yes
most:vote-event:133,most:person:marek-hrvol,person,yes
most:vote-event:133,most:person:ivana-hvezdova,person,yes
most:vote-event:133,most:person:pavla-choteborska,person,yes
most:vote-event:133,most:person:zbynek-jaks,person,yes
most:vote-event:133,most:person:jan-korba,person,yes
most:vote-event:133,most:person:vladimir-kubik,person,yes
most:vote-event:133,most:person:tiep-luu-danh,person,yes
most:vote-event:133,most:person:ondrej-malek,person,yes
most:vote-event:133,most:person:alois-maly,person,yes
most:vote-event:133,most:person:lubomira-mejstrikova,person,yes
most:vote-event:133,most:person:jiri-nedved,person,yes
most:vote-event:133,most:person:jan-paparega,person,yes
most:vote-event:133,most:person:berenika-pestova,person,yes
most:vote-event:133,most:person:patricie-prokesova,person,yes
most:vote-event:133,most:person:milan-rybak,person,yes
most:vote-event:133,most:person:jan-schiller,person,yes
most:vote-event:133,most:person:marketa-stara,person,yes
most:vote-event:133,most:person:martin-strakos,person,yes
most:vote-event:133,most:person:jana-skudrnova,person,yes
most:vote-event:133,most:person:olga-srutova,person,yes
most:vote-event:133,most:person:sasa-stembera,person,yes
most:vote-event:133,most:person:barbora-stempakova,person,yes
most:vote-event:133,most:person:jiri-turis,person,yes
most:vote-event:133,most:person:jitka-urbankova-mikulova,person,yes
most:vote-event:133,most:person:vlastimil-vozka,person,yes
most:vote-event:133,most:person:vaclav-zahradnicek,person,yes
most:vote-event:133,most:person:lenka-bombera-piskacova,person,yes
most:vote-event:133,most:person:stanislav-woznica,person,yes
most:vote-event:133,most:person:roman-lensky,person,yes
most:vote-event:133,most:person:pavel-lisicky,person,yes
most:vote-event:134,most:person:alexandr-agh,person,no
most:vote-event:134,most:person:hana-aulicka-jirovcova,person,yes
most:vote-event:134,most:person:lukas-bednarik,person,no
