id,person_id,organization_id,start_date,end_date,sources
pardubice:membership:jan-nadrchal:zastupitelstvo-mesta-pardubic,pardubice:person:jan-nadrchal,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:jan-prochazka:zastupitelstvo-mesta-pardubic,pardubice:person:jan-prochazka,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:jana-hanzlikova:zastupitelstvo-mesta-pardubic,pardubice:person:jana-hanzlikova,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:jiri-lejhanec:zastupitelstvo-mesta-pardubic,pardubice:person:jiri-lejhanec,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:jiri-rejda:zastupitelstvo-mesta-pardubic,pardubice:person:jiri-rejda,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:jirina-klcova:zastupitelstvo-mesta-pardubic,pardubice:person:jirina-klcova,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:karel-haas:zastupitelstvo-mesta-pardubic,pardubice:person:karel-haas,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:leos-janda:zastupitelstvo-mesta-pardubic,pardubice:person:leos-janda,pardubice:org:zastupitelstvo-mesta-pardubic,2023-12-18,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:lukas-havlena:zastupitelstvo-mesta-pardubic,pardubice:person:lukas-havlena,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:maria-luticova:zastupitelstvo-mesta-pardubic,pardubice:person:maria-luticova,pardubice:org:zastupitelstvo-mesta-pardubic,2024-06-24,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:maria-ministrova:zastupitelstvo-mesta-pardubic,pardubice:person:maria-ministrova,pardubice:org:zastupitelstvo-mesta-pardubic,2023-11-27,2024-05-27,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:martin-charvat:zastupitelstvo-mesta-pardubic,pardubice:person:martin-charvat,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,2023-10-23,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:martin-kolovratnik:zastupitelstvo-mesta-pardubic,pardubice:person:martin-kolovratnik,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:martin-slezak:zastupitelstvo-mesta-pardubic,pardubice:person:martin-slezak,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:milan-chaloupecky:zastupitelstvo-mesta-pardubic,pardubice:person:milan-chaloupecky,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:ondrej-muller:zastupitelstvo-mesta-pardubic,pardubice:person:ondrej-muller,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:otakar-janecky:zastupitelstvo-mesta-pardubic,pardubice:person:otakar-janecky,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:petr-klimpl:zastupitelstvo-mesta-pardubic,pardubice:person:petr-klimpl,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:petr-kvas:zastupitelstvo-mesta-pardubic,pardubice:person:petr-kvas,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:radek-hejny:zastupitelstvo-mesta-pardubic,pardubice:person:radek-hejny,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:rene-zivny:zastupitelstvo-mesta-pardubic,pardubice:person:rene-zivny,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:robert-hrdina:zastupitelstvo-mesta-pardubic,pardubice:person:robert-hrdina,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:simona-machacova:zastupitelstvo-mesta-pardubic,pardubice:person:simona-machacova,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:stepanka-frankova:zastupitelstvo-mesta-pardubic,pardubice:person:stepanka-frankova,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:tomas-pelikan:zastupitelstvo-mesta-pardubic,pardubice:person:tomas-pelikan,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:vit-ulrych:zastupitelstvo-mesta-pardubic,pardubice:person:vit-ulrych,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:vitezslav-novohradsky:zastupitelstvo-mesta-pardubic,pardubice:person:vitezslav-novohradsky,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:vitezslav-stepanek:zastupitelstvo-mesta-pardubic,pardubice:person:vitezslav-stepanek,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:vojtech-jirsa:zastupitelstvo-mesta-pardubic,pardubice:person:vojtech-jirsa,pardubice:org:zastupitelstvo-mesta-pardubic,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""start/end derived from first/last recorded vote""}]"
pardubice:membership:group:adela-zdrahalova:ano-2011:2022-11-21,pardubice:person:adela-zdrahalova,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:dominik-becka:pirati:2023-03-20,pardubice:person:dominik-becka,pardubice:org:group:pirati,2023-03-20,2026-05-25,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:dominik-becka:progresivni-pce:2026-05-25,pardubice:person:dominik-becka,pardubice:org:group:progresivni-pce,2026-05-25,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:dusan-salficky:ano-2011:2022-11-21,pardubice:person:dusan-salficky,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:dusan-stransky:spolu:2022-11-21,pardubice:person:dusan-stransky,pardubice:org:group:spolu,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:filip-sedlak:nase-pardubice:2022-11-21,pardubice:person:filip-sedlak,pardubice:org:group:nase-pardubice,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:filip-stastny:ano-2011:2022-11-21,pardubice:person:filip-stastny,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:frantisek-brendl:spp:2022-11-21,pardubice:person:frantisek-brendl,pardubice:org:group:spp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:frantisek-nemec:zp:2022-11-21,pardubice:person:frantisek-nemec,pardubice:org:group:zp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:helena-dvorackova:nezavisla-spd:2023-01-30,pardubice:person:helena-dvorackova,pardubice:org:group:nezavisla-spd,2023-01-30,2023-03-20,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:helena-dvorackova:nezavisla-spd:2023-04-24,pardubice:person:helena-dvorackova,pardubice:org:group:nezavisla-spd,2023-04-24,2023-12-18,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:helena-dvorackova:spd:2022-11-21,pardubice:person:helena-dvorackova,pardubice:org:group:spd,2022-11-21,2023-01-30,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:helena-dvorackova:spd:2023-03-20,pardubice:person:helena-dvorackova,pardubice:org:group:spd,2023-03-20,2023-04-24,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:ivana-bohmova:pirati:2022-11-21,pardubice:person:ivana-bohmova,pardubice:org:group:pirati,2022-11-21,2023-03-20,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jakub-rychtecky:zp:2022-11-21,pardubice:person:jakub-rychtecky,pardubice:org:group:zp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jan-hrabal:ano-2011:2022-11-21,pardubice:person:jan-hrabal,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jan-mazuch:spolu:2022-11-21,pardubice:person:jan-mazuch,pardubice:org:group:spolu,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jan-metelka:nase-pardubice:2022-11-21,pardubice:person:jan-metelka,pardubice:org:group:nase-pardubice,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jan-nadrchal:ano-2011:2022-11-21,pardubice:person:jan-nadrchal,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jan-prochazka:ano-2011:2022-11-21,pardubice:person:jan-prochazka,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jana-hanzlikova:ano-2011:2022-11-21,pardubice:person:jana-hanzlikova,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jiri-lejhanec:spp:2022-11-21,pardubice:person:jiri-lejhanec,pardubice:org:group:spp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jiri-rejda:ano-2011:2022-11-21,pardubice:person:jiri-rejda,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:jirina-klcova:ano-2011:2022-11-21,pardubice:person:jirina-klcova,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:karel-haas:spolu:2022-11-21,pardubice:person:karel-haas,pardubice:org:group:spolu,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:leos-janda:spd:2023-12-18,pardubice:person:leos-janda,pardubice:org:group:spd,2023-12-18,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:lukas-havlena:pirati:2022-11-21,pardubice:person:lukas-havlena,pardubice:org:group:pirati,2022-11-21,2026-05-25,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:lukas-havlena:progresivni-pce:2026-05-25,pardubice:person:lukas-havlena,pardubice:org:group:progresivni-pce,2026-05-25,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:maria-luticova:ano-2011:2024-06-24,pardubice:person:maria-luticova,pardubice:org:group:ano-2011,2024-06-24,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:maria-ministrova:ano-2011:2023-11-27,pardubice:person:maria-ministrova,pardubice:org:group:ano-2011,2023-11-27,2024-06-24,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:martin-charvat:ano-2011:2022-11-21,pardubice:person:martin-charvat,pardubice:org:group:ano-2011,2022-11-21,2023-11-27,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:martin-kolovratnik:ano-2011:2022-11-21,pardubice:person:martin-kolovratnik,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:martin-slezak:progresivni-pce:2026-05-25,pardubice:person:martin-slezak,pardubice:org:group:progresivni-pce,2026-05-25,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:martin-slezak:spolu:2022-11-21,pardubice:person:martin-slezak,pardubice:org:group:spolu,2022-11-21,2026-05-25,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:milan-chaloupecky:spd:2022-11-21,pardubice:person:milan-chaloupecky,pardubice:org:group:spd,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:ondrej-muller:progresivni-pce:2026-05-25,pardubice:person:ondrej-muller,pardubice:org:group:progresivni-pce,2026-05-25,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:ondrej-muller:spolu:2022-11-21,pardubice:person:ondrej-muller,pardubice:org:group:spolu,2022-11-21,2026-05-25,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:otakar-janecky:zp:2022-11-21,pardubice:person:otakar-janecky,pardubice:org:group:zp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:petr-klimpl:spolu:2022-11-21,pardubice:person:petr-klimpl,pardubice:org:group:spolu,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:petr-kvas:spolu:2022-11-21,pardubice:person:petr-kvas,pardubice:org:group:spolu,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:radek-hejny:ano-2011:2022-11-21,pardubice:person:radek-hejny,pardubice:org:group:ano-2011,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:rene-zivny:spp:2022-11-21,pardubice:person:rene-zivny,pardubice:org:group:spp,2022-11-21,,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
pardubice:membership:group:robert-hrdina:pirati:2022-11-21,pardubice:person:robert-hrdina,pardubice:org:group:pirati,2022-11-21,2026-05-25,"[{""url"": ""https://pardubice.eu/zmp-2026"", ""note"": ""Derived from the mode klub label across each meeting's vote events for this person, canonicalized (see party_affiliation.py). start/end mark the first/last meeting observed under this klub; an open end_date means still in it as of the last processed meeting.""}]"
