id,person_id,organization_id,start_date,end_date,sources
praha:membership:jiri-ptacek:praha:org:zastupitelstvo-hmp,praha:person:jiri-ptacek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:barbora-razga:praha:org:zastupitelstvo-hmp,praha:person:barbora-razga,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:adam-scheinherr:praha:org:zastupitelstvo-hmp,praha:person:adam-scheinherr,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:martin-sedeke:praha:org:zastupitelstvo-hmp,praha:person:martin-sedeke,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:zdenek-seidl:praha:org:zastupitelstvo-hmp,praha:person:zdenek-seidl,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:tomas-slabihoudek:praha:org:zastupitelstvo-hmp,praha:person:tomas-slabihoudek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:bara-soukup:praha:org:zastupitelstvo-hmp,praha:person:bara-soukup,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:bohuslav-svoboda:praha:org:zastupitelstvo-hmp,praha:person:bohuslav-svoboda,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:eva-tylova:praha:org:zastupitelstvo-hmp,praha:person:eva-tylova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:hana-trestikova:praha:org:zastupitelstvo-hmp,praha:person:hana-trestikova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:alexandra-udzenija:praha:org:zastupitelstvo-hmp,praha:person:alexandra-udzenija,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:milan-urban:praha:org:zastupitelstvo-hmp,praha:person:milan-urban,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:magdalena-valdmanova:praha:org:zastupitelstvo-hmp,praha:person:magdalena-valdmanova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:lenka-vedralova:praha:org:zastupitelstvo-hmp,praha:person:lenka-vedralova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:david-vodrazka:praha:org:zastupitelstvo-hmp,praha:person:david-vodrazka,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:pavel-vyhnanek:praha:org:zastupitelstvo-hmp,praha:person:pavel-vyhnanek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:jan-wolf:praha:org:zastupitelstvo-hmp,praha:person:jan-wolf,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:zdenek-zajicek:praha:org:zastupitelstvo-hmp,praha:person:zdenek-zajicek,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:pavel-zelenka:praha:org:zastupitelstvo-hmp,praha:person:pavel-zelenka,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:petr-zeman:praha:org:zastupitelstvo-hmp,praha:person:petr-zeman,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:adam-zabransky:praha:org:zastupitelstvo-hmp,praha:person:adam-zabransky,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:mariana-capkova:praha:org:zastupitelstvo-hmp,praha:person:mariana-capkova,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:jan-cizinsky:praha:org:zastupitelstvo-hmp,praha:person:jan-cizinsky,praha:org:zastupitelstvo-hmp,2022-11-03,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
praha:membership:tomas-kanera:praha:org:zastupitelstvo-hmp,praha:person:tomas-kanera,praha:org:zastupitelstvo-hmp,2025-01-23,,"[{""url"": ""https://storage.golemio.cz/ckan/obis/Vysledky_hlasovani_ZHMP_2022_-_2026.csv"", ""note"": ""start/end derived from first/last non-empty vote cell for this councilor's column; open end_date = still active as of the last observed session in this export.""}]"
