id,person_id,organization_id,start_date,end_date,sources
ceske-budejovice:membership:karel-vaskovsky:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:karel-vaskovsky,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:lubomir-bures:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:lubomir-bures,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:lucie-kozlova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:lucie-kozlova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:lukas-bajt:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:lukas-bajt,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:martin-kuba:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:martin-kuba,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:martin-marsik:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:martin-marsik,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:martin-novotny:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:martin-novotny,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:martin-stasek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:martin-stasek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:michaela-kudlackova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:michaela-kudlackova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:michal-sebek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:michal-sebek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:milan-dzuba:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:milan-dzuba,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2024-02-26,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:monika-kroutilova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:monika-kroutilova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:ondrej-trtilek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:ondrej-trtilek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:pavla-heydukova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:pavla-heydukova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2024-09-16,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:pavla-sadkova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:pavla-sadkova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-holicky:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-holicky,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-kolar:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-kolar,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-lamac:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-lamac,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-maros:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-maros,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-pelech:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-pelech,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-stehlik:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-stehlik,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:petr-stepanek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:petr-stepanek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:roman-kubicek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:roman-kubicek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:simon-heller:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:simon-heller,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:svatomir-mlcoch:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:svatomir-mlcoch,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,2024-06-17,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:svetlana-prochazkova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:svetlana-prochazkova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:tomas-bouzek:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:tomas-bouzek,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:tomas-chovanec:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:tomas-chovanec,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:tomas-kubin:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:tomas-kubin,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,2024-10-21,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:viktor-lavicka:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:viktor-lavicka,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:vladan-cisler:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:vladan-cisler,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:vladimira-bernasova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:vladimira-bernasova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:zbynek-sykora:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:zbynek-sykora,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:zdenek-kristan:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:zdenek-kristan,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2024-11-18,,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
ceske-budejovice:membership:zuzana-kudlackova:zastupitelstvo-mesta-ceske-budejovice,ceske-budejovice:person:zuzana-kudlackova,ceske-budejovice:org:zastupitelstvo-mesta-ceske-budejovice,2022-10-24,2024-10-21,"[{""url"": ""https://www.c-budejovice.cz"", ""note"": ""start/end derived from first/last recorded vote""}]"
